id,generi
http://www.wikidata.org/entity/Q78330040,
http://www.wikidata.org/entity/Q78756742,arte religiosa
http://www.wikidata.org/entity/Q78783346,arte religiosa
http://www.wikidata.org/entity/Q78799218,arte religiosa
http://www.wikidata.org/entity/Q78910398,arte religiosa
http://www.wikidata.org/entity/Q79020756,
http://www.wikidata.org/entity/Q79021384,arte religiosa
http://www.wikidata.org/entity/Q79021962,
http://www.wikidata.org/entity/Q79022279,
http://www.wikidata.org/entity/Q79022528,
http://www.wikidata.org/entity/Q79022983,
http://www.wikidata.org/entity/Q79023210,
http://www.wikidata.org/entity/Q79023501,
http://www.wikidata.org/entity/Q79024384,arte religiosa
http://www.wikidata.org/entity/Q79024730,
http://www.wikidata.org/entity/Q79025062,
http://www.wikidata.org/entity/Q79026167,arte religiosa
http://www.wikidata.org/entity/Q79151177,ritratto
http://www.wikidata.org/entity/Q79859145,ritratto
http://www.wikidata.org/entity/Q80824471,ritratto
http://www.wikidata.org/entity/Q81089309,arte religiosa
http://www.wikidata.org/entity/Q86674601,arte religiosa
http://www.wikidata.org/entity/Q87469267,arte religiosa
http://www.wikidata.org/entity/Q88164010,ritratto
http://www.wikidata.org/entity/Q88416397,arte religiosa
http://www.wikidata.org/entity/Q88961191,
http://www.wikidata.org/entity/Q89034154,ritratto
http://www.wikidata.org/entity/Q89035643,ritratto
http://www.wikidata.org/entity/Q89039593,ritratto
http://www.wikidata.org/entity/Q89697566,ritratto
http://www.wikidata.org/entity/Q90291195,ritratto
http://www.wikidata.org/entity/Q93520523,arte religiosa
http://www.wikidata.org/entity/Q93631317,arte religiosa
http://www.wikidata.org/entity/Q94634547,arte religiosa
http://www.wikidata.org/entity/Q94636244,ritratto
http://www.wikidata.org/entity/Q96025421,ritratto
http://www.wikidata.org/entity/Q96192148,
http://www.wikidata.org/entity/Q97065805,ritratto
http://www.wikidata.org/entity/Q97378803,pittura mitologica
http://www.wikidata.org/entity/Q97463134,arte religiosa
http://www.wikidata.org/entity/Q97669288,
http://www.wikidata.org/entity/Q97669846,
http://www.wikidata.org/entity/Q97933450,ritratto
http://www.wikidata.org/entity/Q98108204,
http://www.wikidata.org/entity/Q98449585,arte religiosa
http://www.wikidata.org/entity/Q98545387,
http://www.wikidata.org/entity/Q98557614,
http://www.wikidata.org/entity/Q98684801,
http://www.wikidata.org/entity/Q98925578,ritratto
http://www.wikidata.org/entity/Q98925663,ritratto
http://www.wikidata.org/entity/Q99323182,
http://www.wikidata.org/entity/Q99937752,
http://www.wikidata.org/entity/Q100273549,ritratto
http://www.wikidata.org/entity/Q100502707,ritratto
http://www.wikidata.org/entity/Q101853163,arte religiosa
http://www.wikidata.org/entity/Q101984696,arte religiosa
http://www.wikidata.org/entity/Q103823905,arte religiosa
http://www.wikidata.org/entity/Q103847443,arte religiosa
http://www.wikidata.org/entity/Q103884105,ritratto
http://www.wikidata.org/entity/Q104117302,
http://www.wikidata.org/entity/Q104832804,arte religiosa
http://www.wikidata.org/entity/Q104902739,
http://www.wikidata.org/entity/Q104963266,arte religiosa
http://www.wikidata.org/entity/Q104966980,arte di genere
http://www.wikidata.org/entity/Q104999859,arte di genere
http://www.wikidata.org/entity/Q105001687,
http://www.wikidata.org/entity/Q105001950,
http://www.wikidata.org/entity/Q105002330,ritratto
http://www.wikidata.org/entity/Q105005172,pittura paesaggistica
http://www.wikidata.org/entity/Q105009573,paesaggio urbano
http://www.wikidata.org/entity/Q105010125,paesaggio urbano
http://www.wikidata.org/entity/Q105010402,paesaggio urbano
http://www.wikidata.org/entity/Q105025725,arte religiosa
http://www.wikidata.org/entity/Q105070687,paesaggio urbano
http://www.wikidata.org/entity/Q105070700,
http://www.wikidata.org/entity/Q105070713,paesaggio urbano
http://www.wikidata.org/entity/Q105544193,
http://www.wikidata.org/entity/Q105754329,ritratto
http://www.wikidata.org/entity/Q105760555,paesaggio marino
http://www.wikidata.org/entity/Q105773240,ritratto
http://www.wikidata.org/entity/Q105882065,
http://www.wikidata.org/entity/Q105906293,arte di genere; paesaggio urbano
http://www.wikidata.org/entity/Q105942793,
http://www.wikidata.org/entity/Q105942808,
http://www.wikidata.org/entity/Q106172341,ritratto
http://www.wikidata.org/entity/Q106547526,ritratto
http://www.wikidata.org/entity/Q106570155,ritratto
http://www.wikidata.org/entity/Q106575251,
http://www.wikidata.org/entity/Q106649932,ritratto
http://www.wikidata.org/entity/Q106684238,ritratto
http://www.wikidata.org/entity/Q106766906,ritratto
http://www.wikidata.org/entity/Q106766907,arte religiosa
http://www.wikidata.org/entity/Q106857023,
http://www.wikidata.org/entity/Q106863540,ritratto
http://www.wikidata.org/entity/Q107132227,ritratto
http://www.wikidata.org/entity/Q107171794,autoritratto
http://www.wikidata.org/entity/Q107254346,ritratto
http://www.wikidata.org/entity/Q107273576,ritratto
http://www.wikidata.org/entity/Q107311733,arte religiosa
http://www.wikidata.org/entity/Q107440131,arte religiosa
http://www.wikidata.org/entity/Q107467842,
http://www.wikidata.org/entity/Q107496570,ritratto
http://www.wikidata.org/entity/Q107522400,
http://www.wikidata.org/entity/Q107548658,
http://www.wikidata.org/entity/Q107720702,ritratto
http://www.wikidata.org/entity/Q108123187,
http://www.wikidata.org/entity/Q108123188,pittura mitologica
http://www.wikidata.org/entity/Q108292260,ritratto
http://www.wikidata.org/entity/Q108314527,ritratto
http://www.wikidata.org/entity/Q108321038,
http://www.wikidata.org/entity/Q108321039,
http://www.wikidata.org/entity/Q108335985,ritratto
http://www.wikidata.org/entity/Q108584832,arte religiosa
http://www.wikidata.org/entity/Q108783372,arte religiosa
http://www.wikidata.org/entity/Q108799898,arte religiosa
http://www.wikidata.org/entity/Q108816249,arte religiosa
http://www.wikidata.org/entity/Q108873567,ritratto
http://www.wikidata.org/entity/Q108900483,
http://www.wikidata.org/entity/Q108917715,arte di genere
http://www.wikidata.org/entity/Q108917736,arte di genere
http://www.wikidata.org/entity/Q108921968,ritratto
http://www.wikidata.org/entity/Q108922744,ritratto
http://www.wikidata.org/entity/Q109798688,ritratto di gruppo
http://www.wikidata.org/entity/Q109913006,ritratto
http://www.wikidata.org/entity/Q109913050,arte religiosa
http://www.wikidata.org/entity/Q109914012,autoritratto
http://www.wikidata.org/entity/Q109928591,arte religiosa
http://www.wikidata.org/entity/Q109937746,arte di genere
http://www.wikidata.org/entity/Q110009768,ritratto
http://www.wikidata.org/entity/Q110015681,arte religiosa
http://www.wikidata.org/entity/Q110039871,arte di genere
http://www.wikidata.org/entity/Q110062892,ritratto
http://www.wikidata.org/entity/Q110227186,pittura mitologica
http://www.wikidata.org/entity/Q110312698,pittura mitologica
http://www.wikidata.org/entity/Q110382981,pittura mitologica
http://www.wikidata.org/entity/Q110384990,arte di genere
http://www.wikidata.org/entity/Q110546796,neoclassicismo
http://www.wikidata.org/entity/Q110619157,arte di genere
http://www.wikidata.org/entity/Q110626569,pittura mitologica
http://www.wikidata.org/entity/Q110634767,pittura mitologica
http://www.wikidata.org/entity/Q110681237,arte religiosa
http://www.wikidata.org/entity/Q110714745,arte religiosa
http://www.wikidata.org/entity/Q110770118,nudo artistico; pittura mitologica
http://www.wikidata.org/entity/Q110865329,pittura mitologica
http://www.wikidata.org/entity/Q110866078,pittura mitologica
http://www.wikidata.org/entity/Q110867847,pittura mitologica
http://www.wikidata.org/entity/Q110868028,pittura mitologica
http://www.wikidata.org/entity/Q110868273,pittura mitologica
http://www.wikidata.org/entity/Q110872609,pittura mitologica
http://www.wikidata.org/entity/Q110872935,allegoria
http://www.wikidata.org/entity/Q110884929,ritratto
http://www.wikidata.org/entity/Q110907328,ritratto
http://www.wikidata.org/entity/Q110907797,ritratto
http://www.wikidata.org/entity/Q111041574,arte religiosa
http://www.wikidata.org/entity/Q111042707,arte religiosa
http://www.wikidata.org/entity/Q111159651,ritratto
http://www.wikidata.org/entity/Q111160508,ritratto
http://www.wikidata.org/entity/Q111255373,ritratto
http://www.wikidata.org/entity/Q111255770,ritratto
http://www.wikidata.org/entity/Q111256129,
http://www.wikidata.org/entity/Q111257029,arte di genere
http://www.wikidata.org/entity/Q111308504,arte di genere
http://www.wikidata.org/entity/Q111485530,
http://www.wikidata.org/entity/Q111485979,arte religiosa
http://www.wikidata.org/entity/Q111486358,
http://www.wikidata.org/entity/Q111486756,
http://www.wikidata.org/entity/Q111486805,
http://www.wikidata.org/entity/Q111486873,
http://www.wikidata.org/entity/Q111508542,arte religiosa
http://www.wikidata.org/entity/Q111509018,arte religiosa
http://www.wikidata.org/entity/Q111512548,ritratto
http://www.wikidata.org/entity/Q111577849,pittura mitologica
http://www.wikidata.org/entity/Q111593419,
http://www.wikidata.org/entity/Q111718624,ritratto
http://www.wikidata.org/entity/Q111738668,
http://www.wikidata.org/entity/Q111803475,arte di genere
http://www.wikidata.org/entity/Q111972094,
http://www.wikidata.org/entity/Q111976882,arte religiosa
http://www.wikidata.org/entity/Q112007402,ritratto
http://www.wikidata.org/entity/Q112034219,
http://www.wikidata.org/entity/Q112034223,autoritratto
http://www.wikidata.org/entity/Q112074870,pittura storica; arte di genere
http://www.wikidata.org/entity/Q112075694,ritratto
http://www.wikidata.org/entity/Q112109956,arte religiosa
http://www.wikidata.org/entity/Q112110434,ritratto
http://www.wikidata.org/entity/Q112122261,ritratto
http://www.wikidata.org/entity/Q112125081,ritratto
http://www.wikidata.org/entity/Q112133371,
http://www.wikidata.org/entity/Q112133543,arte religiosa
http://www.wikidata.org/entity/Q112228996,arte di genere
http://www.wikidata.org/entity/Q112675085,ritratto
http://www.wikidata.org/entity/Q112798481,ritratto
http://www.wikidata.org/entity/Q112958938,
http://www.wikidata.org/entity/Q113005931,ritratto
http://www.wikidata.org/entity/Q113006398,arte religiosa
http://www.wikidata.org/entity/Q113016417,ritratto
http://www.wikidata.org/entity/Q113328601,ritratto
http://www.wikidata.org/entity/Q113328821,ritratto
http://www.wikidata.org/entity/Q113444533,ritratto
http://www.wikidata.org/entity/Q113465655,nudo artistico; arte religiosa
http://www.wikidata.org/entity/Q113465666,nudo artistico; arte religiosa
http://www.wikidata.org/entity/Q113550634,autoritratto
http://www.wikidata.org/entity/Q113825024,ritratto
http://www.wikidata.org/entity/Q113878786,
http://www.wikidata.org/entity/Q113988555,ritratto
http://www.wikidata.org/entity/Q114065222,ritratto
http://www.wikidata.org/entity/Q114241461,ritratto
http://www.wikidata.org/entity/Q114417179,arte religiosa
http://www.wikidata.org/entity/Q114417792,arte religiosa
http://www.wikidata.org/entity/Q114601165,arte religiosa
http://www.wikidata.org/entity/Q114647508,ritratto
http://www.wikidata.org/entity/Q114647547,nudo artistico; pittura mitologica
http://www.wikidata.org/entity/Q114770904,arte religiosa
http://www.wikidata.org/entity/Q114772679,arte religiosa
http://www.wikidata.org/entity/Q114775095,arte religiosa
http://www.wikidata.org/entity/Q114793365,arte di genere
http://www.wikidata.org/entity/Q114807998,
http://www.wikidata.org/entity/Q114811811,
http://www.wikidata.org/entity/Q114825983,vedutismo; arte religiosa
http://www.wikidata.org/entity/Q114857806,ritratto
http://www.wikidata.org/entity/Q114859027,ritratto
http://www.wikidata.org/entity/Q114863216,autoritratto
http://www.wikidata.org/entity/Q114869573,arte religiosa
http://www.wikidata.org/entity/Q114937054,ritratto
http://www.wikidata.org/entity/Q115041810,ritratto
http://www.wikidata.org/entity/Q115067483,arte religiosa
http://www.wikidata.org/entity/Q115102928,ritratto
http://www.wikidata.org/entity/Q115110979,ritratto
http://www.wikidata.org/entity/Q115153302,aeropittura
http://www.wikidata.org/entity/Q115153353,ritratto
http://www.wikidata.org/entity/Q115192337,arte religiosa
http://www.wikidata.org/entity/Q115193266,arte religiosa
http://www.wikidata.org/entity/Q115206624,pittura mitologica
http://www.wikidata.org/entity/Q115249957,arte religiosa
http://www.wikidata.org/entity/Q115326515,arte religiosa
http://www.wikidata.org/entity/Q115327275,ritratto
http://www.wikidata.org/entity/Q115329022,ritratto
http://www.wikidata.org/entity/Q115350433,ritratto
http://www.wikidata.org/entity/Q115363544,ritratto
http://www.wikidata.org/entity/Q115380883,ritratto
http://www.wikidata.org/entity/Q115382052,ritratto
http://www.wikidata.org/entity/Q115390601,ritratto
http://www.wikidata.org/entity/Q115430770,ritratto
http://www.wikidata.org/entity/Q115431741,ritratto
http://www.wikidata.org/entity/Q115434462,ritratto
http://www.wikidata.org/entity/Q115452504,arte religiosa
http://www.wikidata.org/entity/Q115453601,ritratto
http://www.wikidata.org/entity/Q115456457,ritratto
http://www.wikidata.org/entity/Q115470798,pittura storica
http://www.wikidata.org/entity/Q115484898,
http://www.wikidata.org/entity/Q115512129,
http://www.wikidata.org/entity/Q115522910,
http://www.wikidata.org/entity/Q115555506,
http://www.wikidata.org/entity/Q115589005,arte religiosa
http://www.wikidata.org/entity/Q115589179,
http://www.wikidata.org/entity/Q115652286,arte religiosa
http://www.wikidata.org/entity/Q115659447,ritratto
http://www.wikidata.org/entity/Q115662781,ritratto; miniatura
http://www.wikidata.org/entity/Q115669298,ritratto
http://www.wikidata.org/entity/Q115680005,
http://www.wikidata.org/entity/Q115707472,ritratto; arte religiosa
http://www.wikidata.org/entity/Q115727218,paesaggio marino
http://www.wikidata.org/entity/Q115770576,ritratto
http://www.wikidata.org/entity/Q115776591,arte religiosa
http://www.wikidata.org/entity/Q115783769,pittura mitologica
http://www.wikidata.org/entity/Q115787659,ritratto
http://www.wikidata.org/entity/Q115788237,ritratto
http://www.wikidata.org/entity/Q115789803,ritratto
http://www.wikidata.org/entity/Q115796466,arte religiosa
http://www.wikidata.org/entity/Q115798316,ritratto
http://www.wikidata.org/entity/Q115821855,arte religiosa
http://www.wikidata.org/entity/Q115821974,arte religiosa
http://www.wikidata.org/entity/Q115839852,arte religiosa
http://www.wikidata.org/entity/Q115862528,arte religiosa
http://www.wikidata.org/entity/Q115863339,pittura storica
http://www.wikidata.org/entity/Q115898761,
http://www.wikidata.org/entity/Q116259243,paesaggio urbano
http://www.wikidata.org/entity/Q116259790,arte di genere
http://www.wikidata.org/entity/Q116270130,
http://www.wikidata.org/entity/Q116414251,ritratto
http://www.wikidata.org/entity/Q116734952,pittura mitologica
http://www.wikidata.org/entity/Q116771231,ritratto
http://www.wikidata.org/entity/Q116771349,arte religiosa
http://www.wikidata.org/entity/Q116771885,arte religiosa
http://www.wikidata.org/entity/Q116772186,ritratto
http://www.wikidata.org/entity/Q116779908,arte religiosa
http://www.wikidata.org/entity/Q116780072,arte religiosa
http://www.wikidata.org/entity/Q116780670,ritratto
http://www.wikidata.org/entity/Q116786123,ritratto
http://www.wikidata.org/entity/Q116802769,arte religiosa
http://www.wikidata.org/entity/Q116804064,arte religiosa
http://www.wikidata.org/entity/Q116804839,arte religiosa
http://www.wikidata.org/entity/Q116805369,arte religiosa
http://www.wikidata.org/entity/Q116806301,arte religiosa
http://www.wikidata.org/entity/Q116807092,arte religiosa
http://www.wikidata.org/entity/Q116875391,ritratto
http://www.wikidata.org/entity/Q116912669,autoritratto
http://www.wikidata.org/entity/Q116912674,arte di genere
http://www.wikidata.org/entity/Q116912676,ritratto
http://www.wikidata.org/entity/Q116912691,ritratto
http://www.wikidata.org/entity/Q116912704,ritratto equestre
http://www.wikidata.org/entity/Q116912709,autoritratto
http://www.wikidata.org/entity/Q116912724,arte religiosa
http://www.wikidata.org/entity/Q116920763,arte religiosa
http://www.wikidata.org/entity/Q116920783,autoritratto
http://www.wikidata.org/entity/Q116938047,arte religiosa
http://www.wikidata.org/entity/Q116943395,arte religiosa
http://www.wikidata.org/entity/Q116943590,arte religiosa
http://www.wikidata.org/entity/Q116943795,arte religiosa
http://www.wikidata.org/entity/Q116944959,arte religiosa
http://www.wikidata.org/entity/Q116944960,arte religiosa
http://www.wikidata.org/entity/Q116945667,arte religiosa
http://www.wikidata.org/entity/Q116955599,arte religiosa
http://www.wikidata.org/entity/Q116956495,arte religiosa
http://www.wikidata.org/entity/Q116957155,arte religiosa
http://www.wikidata.org/entity/Q116968203,arte religiosa
http://www.wikidata.org/entity/Q116968267,arte religiosa
http://www.wikidata.org/entity/Q116984810,arte religiosa
http://www.wikidata.org/entity/Q116984873,arte religiosa
http://www.wikidata.org/entity/Q116985089,arte religiosa
http://www.wikidata.org/entity/Q116985263,arte religiosa
http://www.wikidata.org/entity/Q116985325,arte religiosa
http://www.wikidata.org/entity/Q116985346,arte religiosa
http://www.wikidata.org/entity/Q116989564,arte religiosa
http://www.wikidata.org/entity/Q116990427,arte religiosa
http://www.wikidata.org/entity/Q116991105,arte religiosa
http://www.wikidata.org/entity/Q116991906,arte religiosa
http://www.wikidata.org/entity/Q116992418,arte religiosa
http://www.wikidata.org/entity/Q116993372,arte religiosa
http://www.wikidata.org/entity/Q116993384,arte religiosa
http://www.wikidata.org/entity/Q116993417,arte religiosa
http://www.wikidata.org/entity/Q116994722,arte religiosa
http://www.wikidata.org/entity/Q116994793,arte religiosa
http://www.wikidata.org/entity/Q116995512,arte religiosa
http://www.wikidata.org/entity/Q117005860,ritratto
http://www.wikidata.org/entity/Q117005926,ritratto
http://www.wikidata.org/entity/Q117005980,ritratto
http://www.wikidata.org/entity/Q117023915,arte religiosa
http://www.wikidata.org/entity/Q117024956,arte religiosa
http://www.wikidata.org/entity/Q117034670,arte religiosa
http://www.wikidata.org/entity/Q117034906,arte religiosa
http://www.wikidata.org/entity/Q117034996,arte religiosa
http://www.wikidata.org/entity/Q117035037,arte religiosa
http://www.wikidata.org/entity/Q117035093,arte religiosa
http://www.wikidata.org/entity/Q117040607,arte religiosa
http://www.wikidata.org/entity/Q117041748,arte religiosa
http://www.wikidata.org/entity/Q117041785,arte religiosa
http://www.wikidata.org/entity/Q117042320,arte religiosa
http://www.wikidata.org/entity/Q117042984,arte religiosa
http://www.wikidata.org/entity/Q117043780,arte religiosa
http://www.wikidata.org/entity/Q117043824,arte religiosa
http://www.wikidata.org/entity/Q117044144,arte religiosa
http://www.wikidata.org/entity/Q117051271,arte religiosa
http://www.wikidata.org/entity/Q117051307,arte religiosa
http://www.wikidata.org/entity/Q117051343,arte religiosa
http://www.wikidata.org/entity/Q117051893,arte religiosa
http://www.wikidata.org/entity/Q117052364,arte religiosa
http://www.wikidata.org/entity/Q117086849,ritratto
http://www.wikidata.org/entity/Q117086888,ritratto
http://www.wikidata.org/entity/Q117086924,ritratto
http://www.wikidata.org/entity/Q117086970,ritratto
http://www.wikidata.org/entity/Q117161791,arte religiosa
http://www.wikidata.org/entity/Q117162400,pittura mitologica
http://www.wikidata.org/entity/Q117164043,arte religiosa
http://www.wikidata.org/entity/Q117188285,ritratto
http://www.wikidata.org/entity/Q117304805,arte religiosa
http://www.wikidata.org/entity/Q117323711,ritratto
http://www.wikidata.org/entity/Q117338080,ritratto
http://www.wikidata.org/entity/Q117382014,ritratto
http://www.wikidata.org/entity/Q117408489,pittura storica
http://www.wikidata.org/entity/Q117408743,arte religiosa
http://www.wikidata.org/entity/Q117408881,arte religiosa
http://www.wikidata.org/entity/Q117427024,
http://www.wikidata.org/entity/Q117428285,arte religiosa
http://www.wikidata.org/entity/Q117428543,arte religiosa
http://www.wikidata.org/entity/Q117428772,arte religiosa
http://www.wikidata.org/entity/Q117430308,arte religiosa
http://www.wikidata.org/entity/Q117430437,arte religiosa
http://www.wikidata.org/entity/Q117447676,arte religiosa
http://www.wikidata.org/entity/Q117470090,arte religiosa
http://www.wikidata.org/entity/Q117615645,ritratto
http://www.wikidata.org/entity/Q117708969,
http://www.wikidata.org/entity/Q117715996,
http://www.wikidata.org/entity/Q117753177,ritratto
http://www.wikidata.org/entity/Q117756937,
http://www.wikidata.org/entity/Q117797593,ritratto
http://www.wikidata.org/entity/Q117803973,ritratto
http://www.wikidata.org/entity/Q117826019,pittura storica
http://www.wikidata.org/entity/Q117832067,pittura mitologica
http://www.wikidata.org/entity/Q117834449,
http://www.wikidata.org/entity/Q117834473,
http://www.wikidata.org/entity/Q117834509,
http://www.wikidata.org/entity/Q117834674,
http://www.wikidata.org/entity/Q117834758,
http://www.wikidata.org/entity/Q117834806,
http://www.wikidata.org/entity/Q117834885,
http://www.wikidata.org/entity/Q117848663,
http://www.wikidata.org/entity/Q117848759,
http://www.wikidata.org/entity/Q117848804,
http://www.wikidata.org/entity/Q117848843,
http://www.wikidata.org/entity/Q117848873,
http://www.wikidata.org/entity/Q117849453,
http://www.wikidata.org/entity/Q117849868,
http://www.wikidata.org/entity/Q117850467,
http://www.wikidata.org/entity/Q117949491,
http://www.wikidata.org/entity/Q117950829,
http://www.wikidata.org/entity/Q118121260,ritratto
http://www.wikidata.org/entity/Q118138029,ritratto
http://www.wikidata.org/entity/Q118140584,ritratto
http://www.wikidata.org/entity/Q118273001,arte religiosa
http://www.wikidata.org/entity/Q118277328,arte religiosa
http://www.wikidata.org/entity/Q118287906,
http://www.wikidata.org/entity/Q118368958,
http://www.wikidata.org/entity/Q118383381,autoritratto
http://www.wikidata.org/entity/Q118383458,autoritratto
http://www.wikidata.org/entity/Q118384137,ritratto
http://www.wikidata.org/entity/Q118398891,arte religiosa
http://www.wikidata.org/entity/Q118399101,
http://www.wikidata.org/entity/Q118522639,arte religiosa
http://www.wikidata.org/entity/Q118522898,arte religiosa
http://www.wikidata.org/entity/Q118590751,
http://www.wikidata.org/entity/Q118601577,arte religiosa
http://www.wikidata.org/entity/Q118605466,
http://www.wikidata.org/entity/Q118606399,
http://www.wikidata.org/entity/Q118611138,arte religiosa
http://www.wikidata.org/entity/Q118641092,
http://www.wikidata.org/entity/Q118675903,arte religiosa
http://www.wikidata.org/entity/Q118678052,arte religiosa
http://www.wikidata.org/entity/Q118680631,arte religiosa
http://www.wikidata.org/entity/Q118724762,
http://www.wikidata.org/entity/Q118725088,arte religiosa
http://www.wikidata.org/entity/Q118725638,arte religiosa
http://www.wikidata.org/entity/Q118822913,
http://www.wikidata.org/entity/Q118835177,
http://www.wikidata.org/entity/Q118868275,arte religiosa
http://www.wikidata.org/entity/Q118869818,
http://www.wikidata.org/entity/Q118873919,
http://www.wikidata.org/entity/Q118898180,arte religiosa
http://www.wikidata.org/entity/Q118905108,
http://www.wikidata.org/entity/Q118978047,ritratto
http://www.wikidata.org/entity/Q119008888,arte religiosa
http://www.wikidata.org/entity/Q119010849,arte religiosa
http://www.wikidata.org/entity/Q119157243,ritratto
http://www.wikidata.org/entity/Q119164762,ritratto
http://www.wikidata.org/entity/Q119169372,ritratto
http://www.wikidata.org/entity/Q119292565,arte religiosa
http://www.wikidata.org/entity/Q119353076,arte religiosa
http://www.wikidata.org/entity/Q119398059,ritratto
http://www.wikidata.org/entity/Q119404568,arte religiosa
http://www.wikidata.org/entity/Q119406125,ritratto
http://www.wikidata.org/entity/Q119443390,
http://www.wikidata.org/entity/Q119443609,
http://www.wikidata.org/entity/Q119493466,
http://www.wikidata.org/entity/Q119496040,autoritratto
http://www.wikidata.org/entity/Q119574411,
http://www.wikidata.org/entity/Q119702756,ritratto
http://www.wikidata.org/entity/Q119819515,arte religiosa
http://www.wikidata.org/entity/Q119846277,
http://www.wikidata.org/entity/Q120311223,
http://www.wikidata.org/entity/Q120317949,
http://www.wikidata.org/entity/Q120401056,ritratto
http://www.wikidata.org/entity/Q120488471,
http://www.wikidata.org/entity/Q120488611,
http://www.wikidata.org/entity/Q120488851,
http://www.wikidata.org/entity/Q120489814,arte religiosa
http://www.wikidata.org/entity/Q120509133,arte religiosa
http://www.wikidata.org/entity/Q120509521,arte religiosa
http://www.wikidata.org/entity/Q120509789,arte religiosa
http://www.wikidata.org/entity/Q120598525,
http://www.wikidata.org/entity/Q120598716,
http://www.wikidata.org/entity/Q120763322,ritratto
http://www.wikidata.org/entity/Q120766339,ritratto
http://www.wikidata.org/entity/Q120793977,ritratto
http://www.wikidata.org/entity/Q120822987,ritratto
http://www.wikidata.org/entity/Q120884863,vedutismo
http://www.wikidata.org/entity/Q120884895,arte religiosa
http://www.wikidata.org/entity/Q120900571,arte religiosa
http://www.wikidata.org/entity/Q120903815,arte religiosa
http://www.wikidata.org/entity/Q120968113,ritratto
http://www.wikidata.org/entity/Q120968282,ritratto
http://www.wikidata.org/entity/Q120968550,ritratto
http://www.wikidata.org/entity/Q120968767,ritratto
http://www.wikidata.org/entity/Q120968914,ritratto
http://www.wikidata.org/entity/Q120985002,ritratto
http://www.wikidata.org/entity/Q121050640,arte religiosa
http://www.wikidata.org/entity/Q121064292,arte religiosa
http://www.wikidata.org/entity/Q121064630,arte religiosa
http://www.wikidata.org/entity/Q121065902,arte religiosa
http://www.wikidata.org/entity/Q121066043,arte religiosa
http://www.wikidata.org/entity/Q121450256,ritratto
http://www.wikidata.org/entity/Q121462678,ritratto
http://www.wikidata.org/entity/Q121504941,ritratto
http://www.wikidata.org/entity/Q121546107,arte religiosa
http://www.wikidata.org/entity/Q121678655,ritratto
http://www.wikidata.org/entity/Q121685223,arte religiosa
http://www.wikidata.org/entity/Q121689728,pittura mitologica
http://www.wikidata.org/entity/Q121692401,arte religiosa
http://www.wikidata.org/entity/Q121735048,arte religiosa
http://www.wikidata.org/entity/Q121780997,distintivo araldico
http://www.wikidata.org/entity/Q121811406,
http://www.wikidata.org/entity/Q121995915,ritratto
http://www.wikidata.org/entity/Q122227973,arte di genere
http://www.wikidata.org/entity/Q122615548,arte di genere
http://www.wikidata.org/entity/Q122617360,autoritratto
http://www.wikidata.org/entity/Q122730307,pittura mitologica
http://www.wikidata.org/entity/Q122733370,ritratto
http://www.wikidata.org/entity/Q122740583,arte religiosa
http://www.wikidata.org/entity/Q122764699,ritratto
http://www.wikidata.org/entity/Q122912807,arte religiosa
http://www.wikidata.org/entity/Q122948136,autoritratto
http://www.wikidata.org/entity/Q122965388,ritratto
http://www.wikidata.org/entity/Q123036459,
http://www.wikidata.org/entity/Q123052486,ritratto
http://www.wikidata.org/entity/Q123052559,arte di genere
http://www.wikidata.org/entity/Q123055325,ritratto
http://www.wikidata.org/entity/Q123146252,ritratto
http://www.wikidata.org/entity/Q123178580,arte religiosa
http://www.wikidata.org/entity/Q123200931,arte religiosa
http://www.wikidata.org/entity/Q123200938,arte religiosa
http://www.wikidata.org/entity/Q123200940,arte religiosa
http://www.wikidata.org/entity/Q123201359,ritratto
http://www.wikidata.org/entity/Q123258249,ritratto
http://www.wikidata.org/entity/Q123260093,ritratto
http://www.wikidata.org/entity/Q123301255,ritratto
http://www.wikidata.org/entity/Q123313948,ritratto
http://www.wikidata.org/entity/Q123314103,ritratto
http://www.wikidata.org/entity/Q123328738,autoritratto
http://www.wikidata.org/entity/Q123338940,autoritratto
http://www.wikidata.org/entity/Q123375075,ritratto
http://www.wikidata.org/entity/Q123416410,arte di genere
http://www.wikidata.org/entity/Q123416461,arte di genere
http://www.wikidata.org/entity/Q123416548,
http://www.wikidata.org/entity/Q123416954,vedutismo
http://www.wikidata.org/entity/Q123416994,pittura paesaggistica
http://www.wikidata.org/entity/Q123417018,vedutismo
http://www.wikidata.org/entity/Q123418628,vedutismo; pittura storica
http://www.wikidata.org/entity/Q123419057,ritratto
http://www.wikidata.org/entity/Q123419096,arte di genere; paesaggio urbano
http://www.wikidata.org/entity/Q123419116,paesaggio urbano
http://www.wikidata.org/entity/Q123419220,arte di genere; paesaggio urbano
http://www.wikidata.org/entity/Q123419237,pittura paesaggistica; arte di genere
http://www.wikidata.org/entity/Q123419285,ritratto
http://www.wikidata.org/entity/Q123419324,arte di genere
http://www.wikidata.org/entity/Q123419384,arte di genere
http://www.wikidata.org/entity/Q123419421,arte di genere
http://www.wikidata.org/entity/Q123422898,allegoria
http://www.wikidata.org/entity/Q123457362,
http://www.wikidata.org/entity/Q123457371,arte religiosa
http://www.wikidata.org/entity/Q123457388,
http://www.wikidata.org/entity/Q123457393,
http://www.wikidata.org/entity/Q123457399,ritratto
http://www.wikidata.org/entity/Q123458625,ritratto
