id,data_creazione
http://www.wikidata.org/entity/Q131501619,
http://www.wikidata.org/entity/Q131501617,
http://www.wikidata.org/entity/Q131501620,
http://www.wikidata.org/entity/Q131501633,
http://www.wikidata.org/entity/Q131501639,
http://www.wikidata.org/entity/Q131501643,
http://www.wikidata.org/entity/Q131501646,
http://www.wikidata.org/entity/Q131501645,
http://www.wikidata.org/entity/Q131501651,
http://www.wikidata.org/entity/Q131501649,
http://www.wikidata.org/entity/Q131501655,
http://www.wikidata.org/entity/Q131501653,
http://www.wikidata.org/entity/Q131501658,
http://www.wikidata.org/entity/Q131501663,
http://www.wikidata.org/entity/Q131501661,
http://www.wikidata.org/entity/Q131501666,
http://www.wikidata.org/entity/Q131501667,
http://www.wikidata.org/entity/Q131501671,
http://www.wikidata.org/entity/Q131501672,
http://www.wikidata.org/entity/Q131501678,
http://www.wikidata.org/entity/Q131501683,
http://www.wikidata.org/entity/Q131501690,
http://www.wikidata.org/entity/Q131501691,
http://www.wikidata.org/entity/Q131501711,
http://www.wikidata.org/entity/Q131501712,
http://www.wikidata.org/entity/Q131501724,
http://www.wikidata.org/entity/Q131501744,
http://www.wikidata.org/entity/Q131501750,
http://www.wikidata.org/entity/Q131501755,
http://www.wikidata.org/entity/Q131501753,
http://www.wikidata.org/entity/Q131501759,
http://www.wikidata.org/entity/Q131501756,
http://www.wikidata.org/entity/Q131501763,
http://www.wikidata.org/entity/Q131501770,
http://www.wikidata.org/entity/Q131501775,
http://www.wikidata.org/entity/Q131501773,
http://www.wikidata.org/entity/Q131501784,
http://www.wikidata.org/entity/Q131501791,
http://www.wikidata.org/entity/Q131501788,
http://www.wikidata.org/entity/Q131501793,
http://www.wikidata.org/entity/Q131501796,
http://www.wikidata.org/entity/Q131501797,
http://www.wikidata.org/entity/Q131501800,
http://www.wikidata.org/entity/Q131501801,
http://www.wikidata.org/entity/Q131501805,
http://www.wikidata.org/entity/Q131501811,
http://www.wikidata.org/entity/Q131501818,
http://www.wikidata.org/entity/Q131501816,
http://www.wikidata.org/entity/Q131501821,
http://www.wikidata.org/entity/Q131501826,
http://www.wikidata.org/entity/Q131501830,
http://www.wikidata.org/entity/Q131501842,
http://www.wikidata.org/entity/Q131501847,1524
http://www.wikidata.org/entity/Q131501852,1415
http://www.wikidata.org/entity/Q131501859,
http://www.wikidata.org/entity/Q131542580,
http://www.wikidata.org/entity/Q131542581,
http://www.wikidata.org/entity/Q131542585,
http://www.wikidata.org/entity/Q131542595,
http://www.wikidata.org/entity/Q131542596,
http://www.wikidata.org/entity/Q131542607,
http://www.wikidata.org/entity/Q131542610,
http://www.wikidata.org/entity/Q131542611,1620
http://www.wikidata.org/entity/Q131542609,
http://www.wikidata.org/entity/Q131542614,
http://www.wikidata.org/entity/Q131542615,1956
http://www.wikidata.org/entity/Q131543565,
http://www.wikidata.org/entity/Q131543603,
http://www.wikidata.org/entity/Q131543624,1580
http://www.wikidata.org/entity/Q131543631,
http://www.wikidata.org/entity/Q131543629,
http://www.wikidata.org/entity/Q131543651,
http://www.wikidata.org/entity/Q131543648,
http://www.wikidata.org/entity/Q131543655,1330
http://www.wikidata.org/entity/Q131543653,
http://www.wikidata.org/entity/Q131543672,1597
http://www.wikidata.org/entity/Q131543680,
http://www.wikidata.org/entity/Q131546415,1487
http://www.wikidata.org/entity/Q131546421,
http://www.wikidata.org/entity/Q131546426,
http://www.wikidata.org/entity/Q131546425,
http://www.wikidata.org/entity/Q131546428,
http://www.wikidata.org/entity/Q131546441,
http://www.wikidata.org/entity/Q131546444,
http://www.wikidata.org/entity/Q131546449,
http://www.wikidata.org/entity/Q131546458,1956
http://www.wikidata.org/entity/Q131546462,
http://www.wikidata.org/entity/Q131546463,
http://www.wikidata.org/entity/Q131546466,
http://www.wikidata.org/entity/Q131613912,1964
http://www.wikidata.org/entity/Q131613913,
http://www.wikidata.org/entity/Q131613916,
http://www.wikidata.org/entity/Q131613917,
http://www.wikidata.org/entity/Q131613922,1765
http://www.wikidata.org/entity/Q131613926,
http://www.wikidata.org/entity/Q131613927,
http://www.wikidata.org/entity/Q131613924,
http://www.wikidata.org/entity/Q131613925,
http://www.wikidata.org/entity/Q131613930,
http://www.wikidata.org/entity/Q131613928,
http://www.wikidata.org/entity/Q131613929,
http://www.wikidata.org/entity/Q131613939,
http://www.wikidata.org/entity/Q131613968,1905
http://www.wikidata.org/entity/Q131613974,1896
http://www.wikidata.org/entity/Q131613982,1868
http://www.wikidata.org/entity/Q131613980,1961
http://www.wikidata.org/entity/Q131617883,1637
http://www.wikidata.org/entity/Q131617881,
http://www.wikidata.org/entity/Q131617885,
http://www.wikidata.org/entity/Q131617890,
http://www.wikidata.org/entity/Q131617895,
http://www.wikidata.org/entity/Q131617893,
http://www.wikidata.org/entity/Q131617898,
http://www.wikidata.org/entity/Q131617899,
http://www.wikidata.org/entity/Q131617897,
http://www.wikidata.org/entity/Q131617902,1866
http://www.wikidata.org/entity/Q131617911,1545
http://www.wikidata.org/entity/Q131617908,
http://www.wikidata.org/entity/Q131617909,
http://www.wikidata.org/entity/Q131617914,
http://www.wikidata.org/entity/Q131617915,
http://www.wikidata.org/entity/Q131617918,
http://www.wikidata.org/entity/Q131617919,
http://www.wikidata.org/entity/Q131617916,
http://www.wikidata.org/entity/Q131617917,
http://www.wikidata.org/entity/Q131617922,
http://www.wikidata.org/entity/Q131617921,
http://www.wikidata.org/entity/Q131627550,1525
http://www.wikidata.org/entity/Q131627554,
http://www.wikidata.org/entity/Q131627552,
http://www.wikidata.org/entity/Q131627553,
http://www.wikidata.org/entity/Q131627556,
http://www.wikidata.org/entity/Q131627571,
http://www.wikidata.org/entity/Q131627574,
http://www.wikidata.org/entity/Q131627572,
http://www.wikidata.org/entity/Q131627588,
http://www.wikidata.org/entity/Q131627817,1550
http://www.wikidata.org/entity/Q131628758,
http://www.wikidata.org/entity/Q131628765,
http://www.wikidata.org/entity/Q131628770,
http://www.wikidata.org/entity/Q131628768,1636
http://www.wikidata.org/entity/Q131628769,1900
http://www.wikidata.org/entity/Q131628775,
http://www.wikidata.org/entity/Q131628772,
http://www.wikidata.org/entity/Q131628778,
http://www.wikidata.org/entity/Q131628776,
http://www.wikidata.org/entity/Q131628802,
http://www.wikidata.org/entity/Q131628803,
http://www.wikidata.org/entity/Q131628801,
http://www.wikidata.org/entity/Q131628814,1427
http://www.wikidata.org/entity/Q131628812,
http://www.wikidata.org/entity/Q131628813,
http://www.wikidata.org/entity/Q131628818,
http://www.wikidata.org/entity/Q131628819,
http://www.wikidata.org/entity/Q131628817,
http://www.wikidata.org/entity/Q131628822,
http://www.wikidata.org/entity/Q131628823,
http://www.wikidata.org/entity/Q131628820,
http://www.wikidata.org/entity/Q131628821,
http://www.wikidata.org/entity/Q131628824,
http://www.wikidata.org/entity/Q131629552,
http://www.wikidata.org/entity/Q131629558,
http://www.wikidata.org/entity/Q131629557,1501
http://www.wikidata.org/entity/Q131632037,
http://www.wikidata.org/entity/Q131632042,1386
http://www.wikidata.org/entity/Q131632047,
http://www.wikidata.org/entity/Q131674303,
http://www.wikidata.org/entity/Q131674300,
http://www.wikidata.org/entity/Q131674306,
http://www.wikidata.org/entity/Q131674307,
http://www.wikidata.org/entity/Q131674310,
http://www.wikidata.org/entity/Q131674311,1585
http://www.wikidata.org/entity/Q131674315,
http://www.wikidata.org/entity/Q131674312,
http://www.wikidata.org/entity/Q131674316,
http://www.wikidata.org/entity/Q131674317,
http://www.wikidata.org/entity/Q131674322,1525
http://www.wikidata.org/entity/Q131674323,
http://www.wikidata.org/entity/Q131674332,
http://www.wikidata.org/entity/Q131674346,
http://www.wikidata.org/entity/Q131674355,
http://www.wikidata.org/entity/Q131674352,
http://www.wikidata.org/entity/Q131674353,
http://www.wikidata.org/entity/Q131674361,
http://www.wikidata.org/entity/Q131674371,
http://www.wikidata.org/entity/Q131674368,
http://www.wikidata.org/entity/Q131674369,1530
http://www.wikidata.org/entity/Q131674373,1733
http://www.wikidata.org/entity/Q131674382,
http://www.wikidata.org/entity/Q131546465,1625
http://www.wikidata.org/entity/Q131546469,1524
http://www.wikidata.org/entity/Q131546475,
http://www.wikidata.org/entity/Q131546484,1900
http://www.wikidata.org/entity/Q131546485,
http://www.wikidata.org/entity/Q131546494,1845
http://www.wikidata.org/entity/Q131546493,
http://www.wikidata.org/entity/Q131546499,
http://www.wikidata.org/entity/Q131546506,
http://www.wikidata.org/entity/Q131546510,
http://www.wikidata.org/entity/Q131546508,
http://www.wikidata.org/entity/Q131546509,
http://www.wikidata.org/entity/Q131546515,
http://www.wikidata.org/entity/Q131546516,
http://www.wikidata.org/entity/Q131546517,
http://www.wikidata.org/entity/Q131546520,1994
http://www.wikidata.org/entity/Q131546525,
http://www.wikidata.org/entity/Q131546551,
http://www.wikidata.org/entity/Q131546552,
http://www.wikidata.org/entity/Q131546553,
http://www.wikidata.org/entity/Q131546582,
http://www.wikidata.org/entity/Q131546581,
http://www.wikidata.org/entity/Q131546599,
http://www.wikidata.org/entity/Q131546602,1502
http://www.wikidata.org/entity/Q131546603,
http://www.wikidata.org/entity/Q131557338,
http://www.wikidata.org/entity/Q131557340,
http://www.wikidata.org/entity/Q131557341,
http://www.wikidata.org/entity/Q131557374,
http://www.wikidata.org/entity/Q131557372,1514
http://www.wikidata.org/entity/Q131557373,
http://www.wikidata.org/entity/Q131557376,
http://www.wikidata.org/entity/Q131557436,
http://www.wikidata.org/entity/Q131557458,
http://www.wikidata.org/entity/Q131557464,
http://www.wikidata.org/entity/Q131557484,
http://www.wikidata.org/entity/Q131557662,
http://www.wikidata.org/entity/Q131557664,
http://www.wikidata.org/entity/Q131557854,
http://www.wikidata.org/entity/Q131557866,
http://www.wikidata.org/entity/Q131557871,
http://www.wikidata.org/entity/Q131557868,
http://www.wikidata.org/entity/Q131557880,
http://www.wikidata.org/entity/Q131557902,
http://www.wikidata.org/entity/Q131559178,
http://www.wikidata.org/entity/Q131559177,
http://www.wikidata.org/entity/Q131559182,
http://www.wikidata.org/entity/Q131559183,1600
http://www.wikidata.org/entity/Q131559181,
http://www.wikidata.org/entity/Q131559187,
http://www.wikidata.org/entity/Q131559184,1740
http://www.wikidata.org/entity/Q131559202,
http://www.wikidata.org/entity/Q131559216,
http://www.wikidata.org/entity/Q131561164,
http://www.wikidata.org/entity/Q131561170,1781
http://www.wikidata.org/entity/Q131561666,1613
http://www.wikidata.org/entity/Q131561678,1482
http://www.wikidata.org/entity/Q131561677,
http://www.wikidata.org/entity/Q131561688,
http://www.wikidata.org/entity/Q131561692,
http://www.wikidata.org/entity/Q131563724,1600
http://www.wikidata.org/entity/Q131564536,1879
http://www.wikidata.org/entity/Q131564617,
http://www.wikidata.org/entity/Q131564870,
http://www.wikidata.org/entity/Q131564871,
http://www.wikidata.org/entity/Q131574021,1550
http://www.wikidata.org/entity/Q131576650,
http://www.wikidata.org/entity/Q131576651,
http://www.wikidata.org/entity/Q131576649,2006
http://www.wikidata.org/entity/Q131578331,
http://www.wikidata.org/entity/Q131578346,
http://www.wikidata.org/entity/Q131578347,
http://www.wikidata.org/entity/Q131579612,
http://www.wikidata.org/entity/Q131579620,
http://www.wikidata.org/entity/Q131579625,
http://www.wikidata.org/entity/Q131579630,
http://www.wikidata.org/entity/Q131579631,
http://www.wikidata.org/entity/Q131579646,
http://www.wikidata.org/entity/Q131579657,1570
http://www.wikidata.org/entity/Q131579660,1580
http://www.wikidata.org/entity/Q131579667,
http://www.wikidata.org/entity/Q131579670,
http://www.wikidata.org/entity/Q131579671,
http://www.wikidata.org/entity/Q131579669,
http://www.wikidata.org/entity/Q131579674,
http://www.wikidata.org/entity/Q131579672,
http://www.wikidata.org/entity/Q131579673,
http://www.wikidata.org/entity/Q131579682,
http://www.wikidata.org/entity/Q131579687,1759
http://www.wikidata.org/entity/Q131579688,
http://www.wikidata.org/entity/Q131587694,
http://www.wikidata.org/entity/Q131587980,
http://www.wikidata.org/entity/Q131588009,
http://www.wikidata.org/entity/Q131588018,
http://www.wikidata.org/entity/Q131588032,
http://www.wikidata.org/entity/Q131588033,
http://www.wikidata.org/entity/Q131588045,1516
http://www.wikidata.org/entity/Q131588054,
http://www.wikidata.org/entity/Q131588057,
http://www.wikidata.org/entity/Q131588060,
http://www.wikidata.org/entity/Q131674390,
http://www.wikidata.org/entity/Q131674398,
http://www.wikidata.org/entity/Q131674399,
http://www.wikidata.org/entity/Q131674396,
http://www.wikidata.org/entity/Q131674401,
http://www.wikidata.org/entity/Q131674404,
http://www.wikidata.org/entity/Q131674405,
http://www.wikidata.org/entity/Q131674410,
http://www.wikidata.org/entity/Q131674411,
http://www.wikidata.org/entity/Q131674409,
http://www.wikidata.org/entity/Q131674412,
http://www.wikidata.org/entity/Q131675938,
http://www.wikidata.org/entity/Q131675939,
http://www.wikidata.org/entity/Q131675936,
http://www.wikidata.org/entity/Q131675937,
http://www.wikidata.org/entity/Q131675942,
http://www.wikidata.org/entity/Q131675943,
http://www.wikidata.org/entity/Q131675940,
http://www.wikidata.org/entity/Q131675941,
http://www.wikidata.org/entity/Q131675947,
http://www.wikidata.org/entity/Q131675944,
http://www.wikidata.org/entity/Q131675945,
http://www.wikidata.org/entity/Q131675948,
http://www.wikidata.org/entity/Q131675966,
http://www.wikidata.org/entity/Q131675969,
http://www.wikidata.org/entity/Q131675979,
http://www.wikidata.org/entity/Q131675983,
http://www.wikidata.org/entity/Q131675981,1529
http://www.wikidata.org/entity/Q131675990,
http://www.wikidata.org/entity/Q131675989,
http://www.wikidata.org/entity/Q131675994,1567
http://www.wikidata.org/entity/Q131675995,
http://www.wikidata.org/entity/Q131675993,
http://www.wikidata.org/entity/Q131675998,
http://www.wikidata.org/entity/Q131676028,1624
http://www.wikidata.org/entity/Q131676029,1621
http://www.wikidata.org/entity/Q131676038,
http://www.wikidata.org/entity/Q131676039,
http://www.wikidata.org/entity/Q131676037,
http://www.wikidata.org/entity/Q131676041,
http://www.wikidata.org/entity/Q131676058,
http://www.wikidata.org/entity/Q131676064,
http://www.wikidata.org/entity/Q131676306,
http://www.wikidata.org/entity/Q131676307,
http://www.wikidata.org/entity/Q131676308,
http://www.wikidata.org/entity/Q131690475,
http://www.wikidata.org/entity/Q131690473,
http://www.wikidata.org/entity/Q131690478,
http://www.wikidata.org/entity/Q131690476,
http://www.wikidata.org/entity/Q131690495,
http://www.wikidata.org/entity/Q131690498,
http://www.wikidata.org/entity/Q131690499,
http://www.wikidata.org/entity/Q131690496,
http://www.wikidata.org/entity/Q131690497,
http://www.wikidata.org/entity/Q131690502,
http://www.wikidata.org/entity/Q131690503,
http://www.wikidata.org/entity/Q131690501,
http://www.wikidata.org/entity/Q131690504,
http://www.wikidata.org/entity/Q131690511,
http://www.wikidata.org/entity/Q131690509,
http://www.wikidata.org/entity/Q131690513,
http://www.wikidata.org/entity/Q131690516,
http://www.wikidata.org/entity/Q131690517,
http://www.wikidata.org/entity/Q131690522,
http://www.wikidata.org/entity/Q131690527,
http://www.wikidata.org/entity/Q131690524,
http://www.wikidata.org/entity/Q131690525,
http://www.wikidata.org/entity/Q131690530,
http://www.wikidata.org/entity/Q131690528,
http://www.wikidata.org/entity/Q131690529,
http://www.wikidata.org/entity/Q131690535,
http://www.wikidata.org/entity/Q131690532,
http://www.wikidata.org/entity/Q131690538,
http://www.wikidata.org/entity/Q131690539,
http://www.wikidata.org/entity/Q131690536,
http://www.wikidata.org/entity/Q131690537,
http://www.wikidata.org/entity/Q131690542,
http://www.wikidata.org/entity/Q131690543,
http://www.wikidata.org/entity/Q131690540,
http://www.wikidata.org/entity/Q131690546,
http://www.wikidata.org/entity/Q131690550,1500
http://www.wikidata.org/entity/Q131690551,
http://www.wikidata.org/entity/Q131690548,1486
http://www.wikidata.org/entity/Q131690549,
http://www.wikidata.org/entity/Q131690555,
http://www.wikidata.org/entity/Q131690552,
http://www.wikidata.org/entity/Q131690553,
http://www.wikidata.org/entity/Q131690558,
http://www.wikidata.org/entity/Q131690556,
http://www.wikidata.org/entity/Q131690557,
http://www.wikidata.org/entity/Q131690562,
http://www.wikidata.org/entity/Q131690563,
http://www.wikidata.org/entity/Q131690560,1600
http://www.wikidata.org/entity/Q131690561,
http://www.wikidata.org/entity/Q131690566,
http://www.wikidata.org/entity/Q131690564,
http://www.wikidata.org/entity/Q131690571,
http://www.wikidata.org/entity/Q131690568,
http://www.wikidata.org/entity/Q131690574,
http://www.wikidata.org/entity/Q131690575,
http://www.wikidata.org/entity/Q58185294,1825
http://www.wikidata.org/entity/Q58231270,1880
http://www.wikidata.org/entity/Q58480176,
http://www.wikidata.org/entity/Q58956093,1444
http://www.wikidata.org/entity/Q59185173,1946
http://www.wikidata.org/entity/Q59185398,1953
http://www.wikidata.org/entity/Q59442235,1756
http://www.wikidata.org/entity/Q59914107,
http://www.wikidata.org/entity/Q60838300,
http://www.wikidata.org/entity/Q61767320,1535
http://www.wikidata.org/entity/Q61816747,1851
http://www.wikidata.org/entity/Q62014629,1903
http://www.wikidata.org/entity/Q62272761,1917
http://www.wikidata.org/entity/Q62476202,1853
http://www.wikidata.org/entity/Q63476058,1565
http://www.wikidata.org/entity/Q63994924,1600
http://www.wikidata.org/entity/Q63995247,
http://www.wikidata.org/entity/Q64766792,1545
http://www.wikidata.org/entity/Q65610116,1830
http://www.wikidata.org/entity/Q66098687,1590
http://www.wikidata.org/entity/Q67203105,1745
http://www.wikidata.org/entity/Q67203111,1723
http://www.wikidata.org/entity/Q68704168,1593
http://www.wikidata.org/entity/Q69658139,1526
http://www.wikidata.org/entity/Q69859246,1879
http://www.wikidata.org/entity/Q71126799,1548
http://www.wikidata.org/entity/Q74717988,1527
http://www.wikidata.org/entity/Q77310161,1517
http://www.wikidata.org/entity/Q78330040,1481
http://www.wikidata.org/entity/Q78756742,1560
http://www.wikidata.org/entity/Q78783346,1500
http://www.wikidata.org/entity/Q78799218,1400
http://www.wikidata.org/entity/Q78910398,
http://www.wikidata.org/entity/Q79020756,1763
http://www.wikidata.org/entity/Q79021384,1720
http://www.wikidata.org/entity/Q79021962,1764
http://www.wikidata.org/entity/Q79022279,
http://www.wikidata.org/entity/Q79022528,1717
http://www.wikidata.org/entity/Q79022983,1716
http://www.wikidata.org/entity/Q79023210,
http://www.wikidata.org/entity/Q79023501,1722 | 1725
http://www.wikidata.org/entity/Q79024384,1725
http://www.wikidata.org/entity/Q79024730,
http://www.wikidata.org/entity/Q79025062,1730
http://www.wikidata.org/entity/Q79026167,1687
http://www.wikidata.org/entity/Q79151177,1853
http://www.wikidata.org/entity/Q79859145,1600
http://www.wikidata.org/entity/Q80824471,1499
http://www.wikidata.org/entity/Q81089309,1510
http://www.wikidata.org/entity/Q86674601,1542
http://www.wikidata.org/entity/Q87469267,1414
http://www.wikidata.org/entity/Q88164010,1627
http://www.wikidata.org/entity/Q88416397,1568
http://www.wikidata.org/entity/Q88961191,
http://www.wikidata.org/entity/Q89034154,1624
http://www.wikidata.org/entity/Q89035643,1624
http://www.wikidata.org/entity/Q89039593,1627
http://www.wikidata.org/entity/Q89697566,1624
http://www.wikidata.org/entity/Q90291195,1625
http://www.wikidata.org/entity/Q93520523,1760
http://www.wikidata.org/entity/Q93631317,1661
http://www.wikidata.org/entity/Q94634547,1660
http://www.wikidata.org/entity/Q94636244,1587
http://www.wikidata.org/entity/Q96025421,1546
http://www.wikidata.org/entity/Q96192148,1890
http://www.wikidata.org/entity/Q97065805,1550
http://www.wikidata.org/entity/Q97378803,1530 | 1532
http://www.wikidata.org/entity/Q97463134,1550
http://www.wikidata.org/entity/Q97669288,
http://www.wikidata.org/entity/Q97669846,
http://www.wikidata.org/entity/Q97933450,1632
http://www.wikidata.org/entity/Q98108204,
http://www.wikidata.org/entity/Q98449585,
http://www.wikidata.org/entity/Q98545387,1651
http://www.wikidata.org/entity/Q98557614,
http://www.wikidata.org/entity/Q98684801,
http://www.wikidata.org/entity/Q98925578,1905
http://www.wikidata.org/entity/Q98925663,1883
http://www.wikidata.org/entity/Q99323182,1892
http://www.wikidata.org/entity/Q99937752,1947
http://www.wikidata.org/entity/Q100273549,1829
http://www.wikidata.org/entity/Q100502707,1829
http://www.wikidata.org/entity/Q101853163,1586
http://www.wikidata.org/entity/Q101984696,1575
http://www.wikidata.org/entity/Q103823905,1502
http://www.wikidata.org/entity/Q103847443,1372
http://www.wikidata.org/entity/Q103884105,1618
http://www.wikidata.org/entity/Q104117302,1527
http://www.wikidata.org/entity/Q104832804,1508
http://www.wikidata.org/entity/Q104902739,1921
http://www.wikidata.org/entity/Q104963266,
http://www.wikidata.org/entity/Q104966980,1866
http://www.wikidata.org/entity/Q104999859,1880
http://www.wikidata.org/entity/Q105001687,1835
http://www.wikidata.org/entity/Q105001950,1839
http://www.wikidata.org/entity/Q105002330,1988
http://www.wikidata.org/entity/Q105005172,1924
http://www.wikidata.org/entity/Q105009573,1929
http://www.wikidata.org/entity/Q105010125,1850
http://www.wikidata.org/entity/Q105010402,1964
http://www.wikidata.org/entity/Q131690572,
http://www.wikidata.org/entity/Q131690573,
http://www.wikidata.org/entity/Q131690578,
http://www.wikidata.org/entity/Q131690579,
http://www.wikidata.org/entity/Q131690582,
http://www.wikidata.org/entity/Q131690583,
http://www.wikidata.org/entity/Q131690581,
http://www.wikidata.org/entity/Q131690586,
http://www.wikidata.org/entity/Q131690587,
http://www.wikidata.org/entity/Q131690584,
http://www.wikidata.org/entity/Q131690590,
http://www.wikidata.org/entity/Q131690591,
http://www.wikidata.org/entity/Q131690588,
http://www.wikidata.org/entity/Q131690589,
http://www.wikidata.org/entity/Q131690594,
http://www.wikidata.org/entity/Q131690592,
http://www.wikidata.org/entity/Q131690593,
http://www.wikidata.org/entity/Q131690599,
http://www.wikidata.org/entity/Q131690596,
http://www.wikidata.org/entity/Q131690602,
http://www.wikidata.org/entity/Q131690603,
http://www.wikidata.org/entity/Q131690601,
http://www.wikidata.org/entity/Q131690606,
http://www.wikidata.org/entity/Q131690605,
http://www.wikidata.org/entity/Q131690633,1471
http://www.wikidata.org/entity/Q131690639,
http://www.wikidata.org/entity/Q131690637,
http://www.wikidata.org/entity/Q131690641,
http://www.wikidata.org/entity/Q131690646,
http://www.wikidata.org/entity/Q131690652,
http://www.wikidata.org/entity/Q131690656,
http://www.wikidata.org/entity/Q131690663,
http://www.wikidata.org/entity/Q131690660,
http://www.wikidata.org/entity/Q131702506,1700
http://www.wikidata.org/entity/Q131704134,
http://www.wikidata.org/entity/Q131704138,1460
http://www.wikidata.org/entity/Q131704142,
http://www.wikidata.org/entity/Q131704140,
http://www.wikidata.org/entity/Q131704141,1526
http://www.wikidata.org/entity/Q131704145,
http://www.wikidata.org/entity/Q131704265,1625
http://www.wikidata.org/entity/Q131704274,
http://www.wikidata.org/entity/Q131704272,
http://www.wikidata.org/entity/Q131704273,
http://www.wikidata.org/entity/Q131704278,
http://www.wikidata.org/entity/Q131704279,
http://www.wikidata.org/entity/Q131704280,
http://www.wikidata.org/entity/Q131704281,
http://www.wikidata.org/entity/Q131704285,1579
http://www.wikidata.org/entity/Q131704288,
http://www.wikidata.org/entity/Q131704294,
http://www.wikidata.org/entity/Q131704298,
http://www.wikidata.org/entity/Q131704296,
http://www.wikidata.org/entity/Q131704297,
http://www.wikidata.org/entity/Q131704303,
http://www.wikidata.org/entity/Q131704304,
http://www.wikidata.org/entity/Q131704770,
http://www.wikidata.org/entity/Q131704783,1638
http://www.wikidata.org/entity/Q131704780,
http://www.wikidata.org/entity/Q131708783,
http://www.wikidata.org/entity/Q131719683,
http://www.wikidata.org/entity/Q131719684,
http://www.wikidata.org/entity/Q131719685,
http://www.wikidata.org/entity/Q131719730,1614
http://www.wikidata.org/entity/Q131719735,1452
http://www.wikidata.org/entity/Q131719732,
http://www.wikidata.org/entity/Q131719736,1361
http://www.wikidata.org/entity/Q131719743,
http://www.wikidata.org/entity/Q131719746,
http://www.wikidata.org/entity/Q131719744,
http://www.wikidata.org/entity/Q131719745,
http://www.wikidata.org/entity/Q131719750,
http://www.wikidata.org/entity/Q131719756,
http://www.wikidata.org/entity/Q131721232,1670
http://www.wikidata.org/entity/Q131748785,1501
http://www.wikidata.org/entity/Q131753928,
http://www.wikidata.org/entity/Q131753929,
http://www.wikidata.org/entity/Q131753974,
http://www.wikidata.org/entity/Q131753985,
http://www.wikidata.org/entity/Q131754003,
http://www.wikidata.org/entity/Q131760459,
http://www.wikidata.org/entity/Q131760462,1935
http://www.wikidata.org/entity/Q131760461,1543
http://www.wikidata.org/entity/Q131760474,
http://www.wikidata.org/entity/Q131760475,1841
http://www.wikidata.org/entity/Q131760472,1758
http://www.wikidata.org/entity/Q131760473,
http://www.wikidata.org/entity/Q131760478,1860
http://www.wikidata.org/entity/Q131760479,
http://www.wikidata.org/entity/Q131760476,1547
http://www.wikidata.org/entity/Q131760480,
http://www.wikidata.org/entity/Q131760481,1530
http://www.wikidata.org/entity/Q131766115,1885
http://www.wikidata.org/entity/Q131766119,
http://www.wikidata.org/entity/Q131766122,
http://www.wikidata.org/entity/Q131766120,
http://www.wikidata.org/entity/Q131766143,1665
http://www.wikidata.org/entity/Q131766147,
http://www.wikidata.org/entity/Q131766151,
http://www.wikidata.org/entity/Q131766148,
http://www.wikidata.org/entity/Q126284315,1987
http://www.wikidata.org/entity/Q126284312,
http://www.wikidata.org/entity/Q126284313,2016
http://www.wikidata.org/entity/Q126284318,
http://www.wikidata.org/entity/Q126284316,1939
http://www.wikidata.org/entity/Q126284317,1950
http://www.wikidata.org/entity/Q126284322,
http://www.wikidata.org/entity/Q126284320,
http://www.wikidata.org/entity/Q126284326,
http://www.wikidata.org/entity/Q126284329,
http://www.wikidata.org/entity/Q126284355,
http://www.wikidata.org/entity/Q126284357,
http://www.wikidata.org/entity/Q126284383,
http://www.wikidata.org/entity/Q126284380,
http://www.wikidata.org/entity/Q126284381,
http://www.wikidata.org/entity/Q126284386,
http://www.wikidata.org/entity/Q126284387,
http://www.wikidata.org/entity/Q126284384,
http://www.wikidata.org/entity/Q126284385,
http://www.wikidata.org/entity/Q126284388,
http://www.wikidata.org/entity/Q126284389,
http://www.wikidata.org/entity/Q126284622,
http://www.wikidata.org/entity/Q126310903,1764
http://www.wikidata.org/entity/Q126329804,
http://www.wikidata.org/entity/Q126331546,
http://www.wikidata.org/entity/Q126331548,
http://www.wikidata.org/entity/Q126368575,
http://www.wikidata.org/entity/Q126371885,1737
http://www.wikidata.org/entity/Q126456502,
http://www.wikidata.org/entity/Q126456503,
http://www.wikidata.org/entity/Q126456506,
http://www.wikidata.org/entity/Q126456507,
http://www.wikidata.org/entity/Q126456505,
http://www.wikidata.org/entity/Q126456508,
http://www.wikidata.org/entity/Q126456514,1612
http://www.wikidata.org/entity/Q126456515,
http://www.wikidata.org/entity/Q126456516,
http://www.wikidata.org/entity/Q126456517,
http://www.wikidata.org/entity/Q126456526,1739
http://www.wikidata.org/entity/Q126456555,
http://www.wikidata.org/entity/Q126513924,1367
http://www.wikidata.org/entity/Q126633287,1667
http://www.wikidata.org/entity/Q126680509,
http://www.wikidata.org/entity/Q126709512,1580
http://www.wikidata.org/entity/Q126721550,1564
http://www.wikidata.org/entity/Q126727120,
http://www.wikidata.org/entity/Q126727184,
http://www.wikidata.org/entity/Q126727198,
http://www.wikidata.org/entity/Q126891336,
http://www.wikidata.org/entity/Q126918076,1477
http://www.wikidata.org/entity/Q127327807,1900
http://www.wikidata.org/entity/Q127433409,1543
http://www.wikidata.org/entity/Q127442026,1791
http://www.wikidata.org/entity/Q127564377,1865
http://www.wikidata.org/entity/Q127695958,1691
http://www.wikidata.org/entity/Q127790733,
http://www.wikidata.org/entity/Q127985499,1455
http://www.wikidata.org/entity/Q127985981,
http://www.wikidata.org/entity/Q128124962,1915
